datetime,hour,amount
2022-06-15,5,143
2022-06-15,6,390
2022-06-15,7,1761
2022-06-15,8,3189
2022-06-15,9,1853
2022-06-15,10,1575
2022-06-15,11,1695
2022-06-15,12,2339
2022-06-15,13,2022
2022-06-15,14,1780
2022-06-15,15,1898
2022-06-15,16,2063
2022-06-15,17,3035
2022-06-15,18,2818
2022-06-15,19,2368
2022-06-15,20,1744
2022-06-15,21,1449
2022-06-15,22,1098
2022-06-15,23,696
2022-06-16,0,496
2022-06-16,1,285
2022-06-16,2,207
2022-06-16,3,111
2022-06-16,4,81
2022-06-16,5,183
2022-06-16,6,365
2022-06-16,7,1887
2022-06-16,8,3286
2022-06-16,9,2072
2022-06-16,10,1688
2022-06-16,11,2014
2022-06-16,12,2718
2022-06-16,13,2296
2022-06-16,14,2053
2022-06-16,15,1952
2022-06-16,16,2189
2022-06-16,17,3106
2022-06-16,18,3094
2022-06-16,19,2449
2022-06-16,20,1797
2022-06-16,21,1606
2022-06-16,22,1104
2022-06-16,23,722
2022-06-17,0,370
2022-06-17,1,263
2022-06-17,2,152
2022-06-17,3,107
2022-06-17,4,76
2022-06-17,5,132
2022-06-17,6,300
2022-06-17,7,1351
2022-06-17,8,2532
2022-06-17,9,1661
2022-06-17,10,1339
2022-06-17,11,1491
2022-06-17,12,2196
2022-06-17,13,2034
2022-06-17,14,1886
2022-06-17,15,1868
2022-06-17,16,1926
2022-06-17,17,2662
2022-06-17,18,2628
2022-06-17,19,2463
2022-06-17,20,1899
2022-06-17,21,1607
2022-06-17,22,1317
2022-06-17,23,965
2022-06-18,0,543
2022-06-18,1,443
2022-06-18,2,345
2022-06-18,3,285
2022-06-18,4,214
2022-06-18,5,264
2022-06-18,6,509
2022-06-18,7,826
2022-06-18,8,1382
2022-06-18,9,1782
2022-06-18,10,2052
2022-06-18,11,2186
2022-06-18,12,2543
2022-06-18,13,2499
2022-06-18,14,2698
2022-06-18,15,2631
2022-06-18,16,2637
2022-06-18,17,2845
2022-06-18,18,2785
2022-06-18,19,2402
2022-06-18,20,1900
2022-06-18,21,1525
2022-06-18,22,1123
2022-06-18,23,988
2022-06-19,0,563
2022-06-19,1,434
2022-06-19,2,274
2022-06-19,3,236
2022-06-19,4,223
2022-06-19,5,258
2022-06-19,6,313
2022-06-19,7,565
2022-06-19,8,1208
2022-06-19,9,1538
2022-06-19,10,1769
2022-06-19,11,2123
2022-06-19,12,2363
2022-06-19,13,2516
2022-06-19,14,2379
2022-06-19,15,2334
2022-06-19,16,2483
2022-06-19,17,2562
2022-06-19,18,2141
2022-06-19,19,1777
2022-06-19,20,1267
2022-06-19,21,1185
2022-06-19,22,632
