datetime,hour,amount
2022-05-11,11,3434
2022-05-11,12,4712
2022-05-11,13,4448
2022-05-11,14,4326
2022-05-11,15,4234
2022-05-11,16,3419
2022-05-11,17,2132
2022-05-11,18,2101
2022-05-11,19,1814
2022-05-11,20,1519
2022-05-11,21,1010
2022-05-11,22,692
2022-05-11,23,451
2022-05-12,0,183
2022-05-12,1,62
2022-05-12,2,37
2022-05-12,3,32
2022-05-12,4,8
2022-05-12,5,44
2022-05-12,6,196
2022-05-12,7,929
2022-05-12,8,2747
2022-05-12,9,1924
2022-05-12,10,2614
2022-05-12,11,3218
2022-05-12,12,4617
2022-05-12,13,4194
2022-05-12,14,4062
2022-05-12,15,4327
2022-05-12,16,4451
2022-05-12,17,2512
2022-05-12,18,2208
2022-05-12,19,1853
2022-05-12,20,1331
2022-05-12,21,1008
2022-05-12,22,593
2022-05-12,23,404
2022-05-13,0,111
2022-05-13,1,92
2022-05-13,2,42
2022-05-13,3,30
2022-05-13,4,5
2022-05-13,5,52
2022-05-13,6,139
2022-05-13,7,903
2022-05-13,8,2717
2022-05-13,9,1736
2022-05-13,10,2637
2022-05-13,11,3407
2022-05-13,12,4804
2022-05-13,13,4753
2022-05-13,14,4584
2022-05-13,15,4662
2022-05-13,16,4677
2022-05-13,17,2967
2022-05-13,18,2042
2022-05-13,19,1749
2022-05-13,20,1390
2022-05-13,21,1013
2022-05-13,22,698
2022-05-13,23,664
2022-05-14,0,237
2022-05-14,1,126
2022-05-14,2,91
2022-05-14,3,44
2022-05-14,4,2
2022-05-14,5,55
2022-05-14,6,122
2022-05-14,7,252
2022-05-14,8,1116
2022-05-14,9,1574
2022-05-14,10,3515
2022-05-14,11,4659
2022-05-14,12,6505
2022-05-14,13,7192
2022-05-14,14,7090
2022-05-14,15,7669
2022-05-14,16,6579
2022-05-14,17,2153
2022-05-14,18,2165
2022-05-14,19,1951
2022-05-14,20,1644
2022-05-14,21,1284
2022-05-14,22,904
2022-05-14,23,574
