datetime,hour,amount
2022-05-29,17,8239
2022-05-29,18,7233
2022-05-29,19,5879
2022-05-29,20,4319
2022-05-29,21,3106
2022-05-29,22,2068
2022-05-29,23,1331
2022-05-30,0,515
2022-05-30,1,296
2022-05-30,2,248
2022-05-30,3,140
2022-05-30,4,169
2022-05-30,5,305
2022-05-30,6,564
2022-05-30,7,2161
2022-05-30,8,4303
2022-05-30,9,2736
2022-05-30,10,3147
2022-05-30,11,4090
2022-05-30,12,5534
2022-05-30,13,5285
2022-05-30,14,5172
2022-05-30,15,5354
2022-05-30,16,5765
2022-05-30,17,7503
2022-05-30,18,7561
2022-05-30,19,5914
2022-05-30,20,4519
2022-05-30,21,3342
2022-05-30,22,2017
2022-05-30,23,1497
2022-05-31,0,531
2022-05-31,1,292
2022-05-31,2,187
2022-05-31,3,151
2022-05-31,4,143
2022-05-31,5,343
2022-05-31,6,575
2022-05-31,7,2081
2022-05-31,8,4841
2022-05-31,9,2844
2022-05-31,10,3091
2022-05-31,11,3542
2022-05-31,12,4859
2022-05-31,13,4847
2022-05-31,14,4271
2022-05-31,15,4633
2022-05-31,16,5210
2022-05-31,17,6841
2022-05-31,18,7065
2022-05-31,19,5648
2022-05-31,20,4435
2022-05-31,21,3155
2022-05-31,22,2286
2022-05-31,23,1664
2022-06-01,0,622
2022-06-01,1,379
2022-06-01,2,267
2022-06-01,3,204
2022-06-01,4,161
2022-06-01,5,262
2022-06-01,6,662
2022-06-01,7,2237
2022-06-01,8,4794
2022-06-01,9,3145
2022-06-01,10,3592
2022-06-01,11,4453
2022-06-01,12,6084
2022-06-01,13,5873
2022-06-01,14,5916
2022-06-01,15,5769
2022-06-01,16,6034
2022-06-01,17,7816
2022-06-01,18,8480
2022-06-01,19,6121
2022-06-01,20,4679
2022-06-01,21,4098
2022-06-01,22,2944
2022-06-01,23,2103
2022-06-02,0,738
2022-06-02,1,359
2022-06-02,2,252
2022-06-02,3,134
2022-06-02,4,170
2022-06-02,5,269
2022-06-02,6,661
2022-06-02,7,2210
2022-06-02,8,4788
2022-06-02,9,3172
2022-06-02,10,3530
2022-06-02,11,4246
2022-06-02,12,5744
2022-06-02,13,5279
2022-06-02,14,4981
2022-06-02,15,5078
2022-06-02,16,5412
2022-06-02,17,7528
2022-06-02,18,7717
2022-06-02,19,5964
2022-06-02,20,4948
2022-06-02,21,3584
2022-06-02,22,2723
2022-06-02,23,1614
2022-06-03,0,715
2022-06-03,1,381
2022-06-03,2,235
2022-06-03,3,242
2022-06-03,4,172
2022-06-03,5,340
2022-06-03,6,656
2022-06-03,7,2066
2022-06-03,8,5042
2022-06-03,9,3182
2022-06-03,10,3525
2022-06-03,11,4354
2022-06-03,12,5695
2022-06-03,13,5588
2022-06-03,14,5132
2022-06-03,15,5672
2022-06-03,16,6151
2022-06-03,17,8605
2022-06-03,18,8797
2022-06-03,19,7075
2022-06-03,20,5948
2022-06-03,21,5022
2022-06-03,22,3724
2022-06-03,23,2999
2022-06-04,0,1272
2022-06-04,1,655
2022-06-04,2,485
2022-06-04,3,298
2022-06-04,4,295
2022-06-04,5,583
2022-06-04,6,616
2022-06-04,7,839
2022-06-04,8,2023
2022-06-04,9,3006
2022-06-04,10,5036
2022-06-04,11,7176
2022-06-04,12,8707
2022-06-04,13,9792
2022-06-04,14,11100
2022-06-04,15,10989
2022-06-04,16,10218
2022-06-04,17,10057
2022-06-04,18,8864
2022-06-04,19,8213
2022-06-04,20,6753
2022-06-04,21,5213
2022-06-04,22,3772
2022-06-04,23,2764
2022-06-05,0,1340
2022-06-05,1,942
2022-06-05,2,541
2022-06-05,3,427
2022-06-05,4,367
2022-06-05,5,695
2022-06-05,6,669
2022-06-05,7,878
2022-06-05,8,1671
2022-06-05,9,2866
2022-06-05,10,4566
2022-06-05,11,6463
2022-06-05,12,7888
2022-06-05,13,8926
2022-06-05,14,9650
2022-06-05,15,9144
2022-06-05,16,8765
2022-06-05,17,8520
2022-06-05,18,6754
2022-06-05,19,5237
2022-06-05,20,4341
2022-06-05,21,2837
2022-06-05,22,1812
2022-06-05,23,1277
2022-06-06,0,466
2022-06-06,1,304
2022-06-06,2,247
2022-06-06,3,146
2022-06-06,4,117
2022-06-06,5,301
2022-06-06,6,507
2022-06-06,7,2037
2022-06-06,8,4628
2022-06-06,9,2484
2022-06-06,10,2626
2022-06-06,11,3628
2022-06-06,12,4824
2022-06-06,13,4666
2022-06-06,14,4437
2022-06-06,15,4658
2022-06-06,16,4711
2022-06-06,17,6181
2022-06-06,18,6252
2022-06-06,19,4462
2022-06-06,20,3534
2022-06-06,21,2596
2022-06-06,22,1567
2022-06-06,23,1135
2022-06-07,0,447
2022-06-07,1,214
2022-06-07,2,142
2022-06-07,3,103
2022-06-07,4,99
2022-06-07,5,206
2022-06-07,6,385
2022-06-07,7,1966
2022-06-07,8,4218
2022-06-07,9,2857
2022-06-07,10,2805
2022-06-07,11,3755
2022-06-07,12,5101
2022-06-07,13,4924
2022-06-07,14,4768
2022-06-07,15,4845
2022-06-07,16,4960
2022-06-07,17,6821
2022-06-07,18,6770
2022-06-07,19,5232
2022-06-07,20,4376
2022-06-07,21,2951
2022-06-07,22,2177
2022-06-07,23,1561
2022-06-08,0,470
2022-06-08,1,303
2022-06-08,2,207
2022-06-08,3,207
2022-06-08,4,155
2022-06-08,5,270
2022-06-08,6,591
2022-06-08,7,2120
2022-06-08,8,4719
2022-06-08,9,2635
2022-06-08,10,2951
2022-06-08,11,3910
2022-06-08,12,5100
2022-06-08,13,4961
2022-06-08,14,4769
2022-06-08,15,4766
2022-06-08,16,5402
2022-06-08,17,7278
2022-06-08,18,7199
2022-06-08,19,5446
2022-06-08,20,4550
2022-06-08,21,3449
2022-06-08,22,2516
2022-06-08,23,1541
2022-06-09,0,647
2022-06-09,1,245
2022-06-09,2,195
2022-06-09,3,184
2022-06-09,4,183
2022-06-09,5,352
2022-06-09,6,505
2022-06-09,7,1932
2022-06-09,8,4644
2022-06-09,9,2977
2022-06-09,10,2888
2022-06-09,11,3883
2022-06-09,12,5252
2022-06-09,13,4960
2022-06-09,14,5272
2022-06-09,15,5254
2022-06-09,16,5522
2022-06-09,17,6888
2022-06-09,18,7022
2022-06-09,19,5960
2022-06-09,20,4023
