datetime,hour,amount
2022-06-07,9,4988
2022-06-07,10,6965
2022-06-07,11,7498
2022-06-07,12,4357
2022-06-07,13,71
2022-06-07,14,3089
2022-06-07,15,2974
2022-06-07,16,2791
2022-06-07,17,866
2022-06-07,18,673
2022-06-07,19,341
2022-06-07,20,225
2022-06-07,21,393
2022-06-07,22,704
2022-06-07,23,1345
2022-06-08,0,1892
2022-06-08,1,3253
2022-06-08,2,42
2022-06-08,3,1697
2022-06-08,4,4190
2022-06-08,5,2863
2022-06-08,6,2713
2022-06-08,7,4384
2022-06-08,8,4880
2022-06-08,9,1928
2022-06-08,10,7523
2022-06-08,11,7201
2022-06-08,12,3760
2022-06-08,13,2835
2022-06-08,14,3376
2022-06-08,15,2635
2022-06-08,16,611
2022-06-08,17,712
2022-06-08,18,280
2022-06-08,20,337
2022-06-08,21,456
2022-06-08,22,1516
2022-06-08,23,2412
2022-06-09,0,55
2022-06-09,1,1762
2022-06-09,2,2695
2022-06-09,3,3042
2022-06-09,4,2202
2022-06-09,5,3944
2022-06-09,6,3953
2022-06-09,7,3486
2022-06-09,8,7053
2022-06-09,9,7370
2022-06-09,10,4944
2022-06-09,11,5995
2022-06-09,12,3904
2022-06-09,13,3470
2022-06-09,14,1125
2022-06-09,15,1129
2022-06-09,16,633
2022-06-09,17,462
2022-06-09,18,230
2022-06-09,19,175
2022-06-09,20,616
2022-06-09,21,1292
2022-06-09,22,1422
2022-06-09,23,2884
2022-06-10,0,2835
2022-06-10,1,1831
2022-06-10,2,3625
2022-06-10,3,1558
2022-06-10,4,1888
2022-06-10,5,62
2022-06-10,6,4380
2022-06-10,7,2036
2022-06-10,8,8073
2022-06-10,9,1439
2022-06-10,10,5685
2022-06-10,11,91
2022-06-10,12,2028
2022-06-15,12,809
2022-06-15,13,2282
2022-06-15,14,3268
2022-06-15,15,5207
2022-06-15,16,2339
2022-06-15,17,8122
2022-06-15,18,5887
2022-06-15,19,804
2022-06-15,20,5517
2022-06-15,21,4028
2022-06-15,22,2009
2022-06-15,23,1961
2022-06-16,0,891
2022-06-16,1,579
2022-06-16,2,153
2022-06-16,3,180
2022-06-16,4,4
2022-06-16,5,408
2022-06-16,6,53
2022-06-16,7,3080
2022-06-16,8,1950
2022-06-16,9,2837
2022-06-16,10,2617
2022-06-16,11,3082
2022-06-16,12,3027
2022-06-16,13,3746
2022-06-16,14,3717
2022-06-16,15,2143
2022-06-16,16,2301
2022-06-16,17,7298
2022-06-16,18,4033
2022-06-16,19,4715
2022-06-16,20,4750
2022-06-16,21,2687
2022-06-16,22,1600
2022-06-16,23,1268
2022-06-17,0,792
2022-06-17,1,118
2022-06-17,3,142
2022-06-17,4,203
2022-06-17,5,1280
2022-06-17,6,3176
2022-06-17,7,1572
2022-06-17,8,2074
2022-06-17,9,2392
2022-06-17,10,2603
2022-06-17,11,3756
2022-06-17,12,76
2022-06-17,13,2616
2022-06-17,14,4208
2022-06-17,15,8444
2022-06-17,16,609
2022-06-17,17,4495
2022-06-17,18,6883
2022-06-17,19,3338
2022-06-17,20,4158
2022-06-17,21,808
2022-06-17,22,2612
2022-06-17,23,1227
2022-06-18,0,701
2022-06-18,1,126
2022-06-18,2,608
2022-06-18,3,508
2022-06-18,4,60
2022-06-18,5,1129
2022-06-18,6,557
2022-06-18,8,3615
2022-06-18,9,3458
2022-06-18,10,4262
2022-06-18,11,5195
2022-06-18,12,4874
2022-06-18,14,7673
2022-06-18,15,141
2022-06-18,16,2310
2022-06-18,17,6338
2022-06-18,20,2290
2022-06-18,21,4568
2022-06-18,22,5065
2022-06-18,23,4892
2022-06-19,0,1542
2022-06-19,1,1421
2022-06-19,2,805
2022-06-19,3,556
2022-06-19,4,376
2022-06-19,5,1197
2022-06-19,6,1178
2022-06-19,7,1027
2022-06-19,8,3540
2022-06-19,9,4743
2022-06-19,10,4504
2022-06-19,11,5142
2022-06-19,12,8173
2022-06-19,13,6053
2022-06-19,14,5066
2022-06-19,15,8120
2022-06-19,16,8622
2022-06-19,17,3946
2022-06-19,18,1327
2022-06-19,19,5941
2022-06-19,20,5161
2022-06-19,21,3950
2022-06-19,22,3254
2022-06-19,23,2517
2022-06-20,0,964
2022-06-20,1,703
2022-06-20,2,450
2022-06-20,3,223
2022-06-20,4,188
2022-06-20,5,460
2022-06-20,6,1105
2022-06-20,7,2045
2022-06-20,8,3470
2022-06-20,9,2809
2022-06-20,10,2685
2022-06-20,11,3215
2022-06-20,12,3614
2022-06-20,13,3778
2022-06-20,14,3893
2022-06-20,15,3904
2022-06-20,16,6033
2022-06-20,17,6898
2022-06-20,18,7796
2022-06-20,19,7117
2022-06-20,20,5763
2022-06-20,21,4667
2022-06-20,22,3530
2022-06-20,23,2689
2022-06-21,0,1259
2022-06-21,1,735
2022-06-21,2,542
2022-06-21,3,304
2022-06-21,4,259
2022-06-21,5,506
2022-06-21,6,1164
2022-06-21,7,2240
2022-06-21,8,3723
2022-06-21,9,2412
2022-06-21,10,2349
2022-06-21,11,3337
2022-06-21,12,3996
2022-06-21,13,4107
2022-06-21,14,4145
2022-06-21,15,4272
2022-06-21,16,6254
2022-06-21,17,6914
2022-06-21,18,7374
2022-06-21,19,6783
2022-06-21,20,5928
2022-06-21,21,4987
2022-06-21,22,3679
2022-06-21,23,2416
2022-06-22,0,715
2022-06-22,1,738
2022-06-22,2,456
2022-06-22,3,355
2022-06-22,4,269
2022-06-22,5,536
2022-06-22,6,1090
2022-06-22,7,1881
2022-06-22,8,3820
2022-06-22,9,2952
2022-06-22,10,2955
2022-06-22,11,2922
2022-06-22,12,3579
2022-06-22,13,3983
2022-06-22,14,3951
2022-06-22,15,4459
2022-06-22,16,6214
2022-06-22,17,7309
2022-06-22,18,7774
2022-06-22,19,6422
2022-06-22,20,5693
2022-06-22,21,5080
2022-06-22,22,3718
2022-06-22,23,2904
2022-06-23,0,1395
2022-06-23,1,811
2022-06-23,2,446
2022-06-23,3,261
2022-06-23,4,207
2022-06-23,5,408
2022-06-23,6,1297
2022-06-23,7,1721
2022-06-23,8,3209
2022-06-23,9,2585
2022-06-23,10,2347
2022-06-23,11,3109
2022-06-23,12,3665
2022-06-23,13,3915
2022-06-23,14,3906
2022-06-23,15,4122
2022-06-23,16,5699
2022-06-23,17,6010
2022-06-23,18,6829
2022-06-23,19,6162
2022-06-23,20,5774
2022-06-23,21,5198
2022-06-23,22,3406
2022-06-23,23,3092
2022-06-24,0,1341
2022-06-24,1,754
2022-06-24,2,431
2022-06-24,3,204
2022-06-24,4,162
2022-06-24,5,436
2022-06-24,6,1053
2022-06-24,7,1969
2022-06-24,8,3387
2022-06-24,9,2391
2022-06-24,10,2643
2022-06-24,11,3224
2022-06-24,12,4124
2022-06-24,13,3678
2022-06-24,14,3125
2022-06-24,15,4613
2022-06-24,16,6581
2022-06-24,17,7413
2022-06-24,18,7972
2022-06-24,19,7755
2022-06-24,20,7356
2022-06-24,21,6932
2022-06-24,22,5339
2022-06-24,23,5060
2022-06-25,0,2752
2022-06-25,1,1923
2022-06-25,2,1061
2022-06-25,3,695
2022-06-25,4,483
2022-06-25,5,988
2022-06-25,6,1150
2022-06-25,7,1444
2022-06-25,8,2417
2022-06-25,9,2843
2022-06-25,10,3651
2022-06-25,11,4587
2022-06-25,12,5373
2022-06-25,13,5549
2022-06-25,14,5591
2022-06-25,15,5592
2022-06-25,16,7447
2022-06-25,17,7523
2022-06-25,18,7786
2022-06-25,19,7576
2022-06-25,20,6910
2022-06-25,21,6199
2022-06-25,22,4450
2022-06-25,23,4236
