datetime,hour,amount
2022-05-20,8,2244
2022-05-20,9,1461
2022-05-20,10,1154
2022-05-20,11,1256
2022-05-20,12,1678
2022-05-20,13,1497
2022-05-20,14,1395
2022-05-20,15,1496
2022-05-20,16,1544
2022-05-20,17,2217
2022-05-20,18,2306
2022-05-20,19,2006
2022-05-20,20,1440
2022-05-20,21,1111
2022-05-20,22,818
2022-05-20,23,549
2022-05-21,0,298
2022-05-21,1,148
2022-05-21,2,106
2022-05-21,3,60
2022-05-21,4,11
2022-05-21,5,90
2022-05-21,6,216
2022-05-21,7,485
2022-05-21,8,936
2022-05-21,9,1116
2022-05-21,10,1158
2022-05-21,11,1233
2022-05-21,12,1495
2022-05-21,13,1611
2022-05-21,14,1571
2022-05-21,15,1593
2022-05-21,16,1592
2022-05-21,17,1666
2022-05-21,18,1711
2022-05-21,19,1421
2022-05-21,20,1086
2022-05-21,21,857
2022-05-21,22,591
2022-05-21,23,428
2022-05-22,0,210
2022-05-22,1,128
2022-05-22,2,95
2022-05-22,3,61
2022-05-22,4,28
2022-05-22,5,84
2022-05-22,6,121
2022-05-22,7,347
2022-05-22,8,591
2022-05-22,9,820
2022-05-22,10,915
2022-05-22,11,1101
2022-05-22,12,1078
2022-05-22,13,1196
2022-05-22,14,1458
2022-05-22,15,1307
2022-05-22,16,1168
2022-05-22,17,1358
2022-05-22,18,1157
2022-05-22,19,1141
2022-05-22,20,911
2022-05-22,21,564
2022-05-22,22,266
2022-05-22,23,193
2022-05-23,0,90
2022-05-23,1,37
2022-05-23,2,58
2022-05-23,3,28
2022-05-23,4,4
2022-05-23,5,55
2022-05-23,6,245
2022-05-23,7,1029
2022-05-23,8,1666
2022-05-23,9,1296
2022-05-23,10,1007
2022-05-23,11,1138
2022-05-23,12,1454
2022-05-23,13,1239
2022-05-23,14,1258
2022-05-23,15,1238
2022-05-23,16,1450
2022-05-23,17,1991
2022-05-23,18,2021
2022-05-23,19,1663
2022-05-23,20,1117
2022-05-23,21,791
2022-05-23,22,535
2022-05-23,23,297
2022-05-24,0,112
2022-05-24,1,41
2022-05-24,2,65
2022-05-24,3,61
2022-05-24,4,38
2022-05-24,5,84
2022-05-24,6,279
2022-05-24,7,1138
2022-05-24,8,2154
2022-05-24,9,1412
2022-05-24,10,1040
2022-05-24,11,1269
2022-05-24,12,1596
2022-05-24,13,1323
2022-05-24,14,1364
2022-05-24,15,1327
2022-05-24,16,1425
2022-05-24,17,2143
2022-05-24,18,2149
2022-05-24,19,1816
2022-05-24,20,1322
2022-05-24,21,942
2022-05-24,22,722
2022-05-24,23,326
2022-05-25,0,121
2022-05-25,1,117
2022-05-25,2,73
2022-05-25,3,50
2022-05-25,4,20
2022-05-25,5,74
2022-05-25,6,237
2022-05-25,7,1163
2022-05-25,8,2072
2022-05-25,9,1340
2022-05-25,10,1189
2022-05-25,11,1183
2022-05-25,12,1660
2022-05-25,13,1335
2022-05-25,14,1296
2022-05-25,15,1489
2022-05-25,16,1582
2022-05-25,17,2174
2022-05-25,18,2223
2022-05-25,19,1680
2022-05-25,20,1127
2022-05-25,21,871
2022-05-25,22,589
2022-05-25,23,289
2022-05-26,0,169
2022-05-26,1,76
2022-05-26,2,33
2022-05-26,3,30
2022-05-26,4,30
2022-05-26,5,62
2022-05-26,6,206
2022-05-26,7,998
2022-05-26,8,1728
2022-05-26,9,1367
2022-05-26,10,1128
2022-05-26,11,1151
2022-05-26,12,1453
2022-05-26,13,1171
2022-05-26,14,1229
2022-05-26,15,1292
2022-05-26,16,1381
2022-05-26,17,1809
2022-05-26,18,2052
2022-05-26,19,1584
2022-05-26,20,1188
2022-05-26,21,803
2022-05-26,22,572
2022-05-26,23,318
2022-05-27,0,141
2022-05-27,1,99
2022-05-27,2,47
2022-05-27,3,42
2022-05-27,4,20
2022-05-27,5,77
2022-05-27,6,184
2022-05-27,7,762
2022-05-27,8,1237
2022-05-27,9,1007
2022-05-27,10,708
2022-05-27,11,702
2022-05-27,12,814
2022-05-27,13,844
2022-05-27,14,920
2022-05-27,15,1080
2022-05-27,16,1435
2022-05-27,17,1921
2022-05-27,18,2056
2022-05-27,19,1754
2022-05-27,20,1115
2022-05-27,21,904
2022-05-27,22,707
2022-05-27,23,437
2022-05-28,0,232
2022-05-28,1,113
2022-05-28,2,70
2022-05-28,3,69
2022-05-28,4,56
2022-05-28,5,110
2022-05-28,6,127
2022-05-28,7,404
2022-05-28,8,785
2022-05-28,9,1000
2022-05-28,10,1130
2022-05-28,11,1303
2022-05-28,12,1623
2022-05-28,13,1569
2022-05-28,14,1573
2022-05-28,15,1495
2022-05-28,16,1567
2022-05-28,17,1902
2022-05-28,18,1705
2022-05-28,19,1502
2022-05-28,20,1060
2022-05-28,21,833
2022-05-28,22,558
2022-05-28,23,334
2022-05-29,0,212
2022-05-29,1,104
2022-05-29,2,102
2022-05-29,3,55
2022-05-29,4,50
2022-05-29,5,83
2022-05-29,6,140
2022-05-29,7,325
2022-05-29,8,612
2022-05-29,9,946
2022-05-29,10,938
2022-05-29,11,1269
2022-05-29,12,1481
2022-05-29,13,1309
2022-05-29,14,1194
2022-05-29,15,1331
2022-05-29,16,1226
2022-05-29,17,1374
2022-05-29,18,1320
2022-05-29,19,1088
2022-05-29,20,804
2022-05-29,21,532
2022-05-29,22,317
2022-05-29,23,191
2022-05-30,0,114
2022-05-30,1,71
2022-05-30,2,26
2022-05-30,3,24
2022-05-30,4,30
2022-05-30,5,56
2022-05-30,6,251
2022-05-30,7,1082
2022-05-30,8,1713
2022-05-30,9,1144
2022-05-30,10,1023
2022-05-30,11,1199
2022-05-30,12,1715
2022-05-30,13,1314
2022-05-30,14,1171
2022-05-30,15,1266
2022-05-30,16,1341
2022-05-30,17,1832
2022-05-30,18,1922
2022-05-30,19,1592
2022-05-30,20,1149
2022-05-30,21,671
2022-05-30,22,472
2022-05-30,23,225
2022-05-31,0,106
2022-05-31,1,75
2022-05-31,2,40
2022-05-31,3,40
2022-05-31,4,31
2022-05-31,5,51
2022-05-31,6,171
2022-05-31,7,815
2022-05-31,8,1561
2022-05-31,9,953
2022-05-31,10,848
2022-05-31,11,907
2022-05-31,12,1045
2022-05-31,13,901
2022-05-31,14,1057
2022-05-31,15,1083
2022-05-31,16,1155
2022-05-31,17,1590
2022-05-31,18,1658
2022-05-31,19,1361
2022-05-31,20,1076
2022-05-31,21,894
2022-05-31,22,499
2022-05-31,23,306
2022-06-01,0,98
2022-06-01,1,73
2022-06-01,2,46
2022-06-01,3,49
2022-06-01,4,15
2022-06-01,5,86
2022-06-01,6,232
2022-06-01,7,1152
2022-06-01,8,2039
2022-06-01,9,1203
2022-06-01,10,1090
2022-06-01,11,1181
2022-06-01,12,1574
2022-06-01,13,1230
2022-06-01,14,1235
2022-06-01,15,1300
2022-06-01,16,1495
2022-06-01,17,1979
2022-06-01,18,2074
2022-06-01,19,1740
2022-06-01,20,1158
2022-06-01,21,875
2022-06-01,22,558
2022-06-01,23,381
2022-06-02,0,157
2022-06-02,1,89
2022-06-02,2,38
2022-06-02,3,43
2022-06-02,4,30
2022-06-02,5,65
2022-06-02,6,257
2022-06-02,7,1051
2022-06-02,8,1857
2022-06-02,9,1325
2022-06-02,10,1110
2022-06-02,11,1236
2022-06-02,12,1341
2022-06-02,13,1100
2022-06-02,14,1150
2022-06-02,15,1117
2022-06-02,16,1233
2022-06-02,17,1792
2022-06-02,18,2049
2022-06-02,19,1553
2022-06-02,20,1066
2022-06-02,21,667
2022-06-02,22,563
2022-06-02,23,244
2022-06-03,0,142
2022-06-03,1,79
2022-06-03,2,53
2022-06-03,3,45
2022-06-03,4,20
2022-06-03,5,77
2022-06-03,6,209
2022-06-03,7,981
2022-06-03,8,1662
2022-06-03,9,1077
2022-06-03,10,897
2022-06-03,11,974
2022-06-03,12,1281
2022-06-03,13,1080
2022-06-03,14,875
2022-06-03,15,1084
2022-06-03,16,1283
2022-06-03,17,1616
2022-06-03,18,1636
2022-06-03,19,1639
2022-06-03,20,1059
2022-06-03,21,831
2022-06-03,22,663
2022-06-03,23,353
2022-06-04,0,220
2022-06-04,1,141
2022-06-04,2,104
2022-06-04,3,59
2022-06-04,4,30
2022-06-04,5,47
2022-06-04,6,176
2022-06-04,7,459
2022-06-04,8,773
2022-06-04,9,898
2022-06-04,10,1076
2022-06-04,11,1322
2022-06-04,12,1453
2022-06-04,13,1643
2022-06-04,14,1484
2022-06-04,15,1629
2022-06-04,16,1629
2022-06-04,17,1914
2022-06-04,18,1666
2022-06-04,19,1387
2022-06-04,20,1147
2022-06-04,21,765
2022-06-04,22,511
2022-06-04,23,287
2022-06-05,0,182
2022-06-05,1,84
2022-06-05,2,80
2022-06-05,3,68
2022-06-05,4,39
2022-06-05,5,68
2022-06-05,6,144
2022-06-05,7,318
2022-06-05,8,547
2022-06-05,9,811
2022-06-05,10,1095
2022-06-05,11,1265
2022-06-05,12,1456
2022-06-05,13,1564
2022-06-05,14,1502
2022-06-05,15,1431
2022-06-05,16,1429
2022-06-05,17,1453
2022-06-05,18,1293
2022-06-05,19,1042
2022-06-05,20,809
2022-06-05,21,498
2022-06-05,22,290
2022-06-05,23,218
2022-06-06,0,88
2022-06-06,1,23
2022-06-06,2,42
2022-06-06,3,31
2022-06-06,4,23
2022-06-06,5,56
2022-06-06,6,201
2022-06-06,7,876
2022-06-06,8,1377
2022-06-06,9,1012
2022-06-06,10,775
2022-06-06,11,867
2022-06-06,12,1066
2022-06-06,13,942
2022-06-06,14,809
2022-06-06,15,869
2022-06-06,16,853
2022-06-06,17,1196
2022-06-06,18,1412
2022-06-06,19,1055
2022-06-06,20,613
2022-06-06,21,394
2022-06-06,22,295
2022-06-06,23,130
2022-06-07,0,76
2022-06-07,1,22
2022-06-07,2,18
2022-06-07,3,19
2022-06-07,4,20
2022-06-07,5,52
2022-06-07,6,155
2022-06-07,7,781
2022-06-07,8,1436
2022-06-07,9,1062
2022-06-07,10,766
2022-06-07,11,794
2022-06-07,12,1055
2022-06-07,13,864
2022-06-07,14,920
2022-06-07,15,970
2022-06-07,16,1102
2022-06-07,17,1559
2022-06-07,18,1710
2022-06-07,19,1348
2022-06-07,20,931
2022-06-07,21,712
2022-06-07,22,458
2022-06-07,23,272
2022-06-08,0,143
2022-06-08,1,75
2022-06-08,2,37
2022-06-08,3,14
2022-06-08,4,16
2022-06-08,5,74
2022-06-08,6,154
2022-06-08,7,929
2022-06-08,8,1491
2022-06-08,9,1115
2022-06-08,10,873
2022-06-08,11,871
2022-06-08,12,1110
2022-06-08,13,1010
