datetime,hour,amount
2022-06-25,4,539
2022-06-25,5,833
2022-06-25,6,987
2022-06-25,7,2456
2022-06-25,8,3423
2022-06-25,9,4417
2022-06-25,10,4540
2022-06-25,11,5563
2022-06-25,12,6049
2022-06-25,13,6182
2022-06-25,14,5582
2022-06-25,15,6102
2022-06-25,16,6308
2022-06-25,17,6480
2022-06-25,18,6928
2022-06-25,19,6594
2022-06-25,20,6129
2022-06-25,21,4957
2022-06-25,22,3495
2022-06-25,23,2644
2022-06-26,0,1489
2022-06-26,1,1147
2022-06-26,2,820
2022-06-26,3,598
2022-06-26,4,535
2022-06-26,5,920
2022-06-26,6,955
2022-06-26,7,1675
2022-06-26,8,2984
2022-06-26,9,3963
2022-06-26,10,4385
2022-06-26,11,5388
2022-06-26,12,5551
2022-06-26,13,5572
2022-06-26,14,5358
2022-06-26,15,5693
2022-06-26,16,5895
2022-06-26,17,6070
2022-06-26,18,5871
2022-06-26,19,5298
2022-06-26,20,4533
2022-06-26,21,3518
2022-06-26,22,2144
2022-06-26,23,1325
2022-06-27,0,673
2022-06-27,1,484
2022-06-27,2,329
2022-06-27,3,222
2022-06-27,4,247
2022-06-27,5,390
2022-06-27,6,1544
2022-06-27,7,4801
2022-06-27,8,6436
2022-06-27,9,4509
2022-06-27,10,3819
2022-06-27,11,4299
2022-06-27,12,5066
2022-06-27,13,4749
2022-06-27,14,4365
2022-06-27,15,4910
2022-06-27,16,5913
2022-06-27,17,7064
2022-06-27,18,7157
2022-06-27,19,5866
2022-06-27,20,4605
2022-06-27,21,3327
2022-06-27,22,2233
2022-06-27,23,1308
2022-06-28,0,696
2022-06-28,1,485
2022-06-28,2,315
2022-06-28,3,228
2022-06-28,4,253
2022-06-28,5,366
2022-06-28,6,1161
2022-06-28,7,4794
2022-06-28,8,6494
2022-06-28,9,4463
2022-06-28,10,3558
2022-06-28,11,3824
2022-06-28,12,4302
2022-06-28,13,4321
2022-06-28,14,4234
2022-06-28,15,4716
2022-06-28,16,5355
2022-06-28,17,6194
2022-06-28,18,6241
2022-06-28,19,6013
2022-06-28,20,4757
2022-06-28,21,3821
2022-06-28,22,2472
2022-06-28,23,1533
2022-06-29,0,984
2022-06-29,1,588
2022-06-29,2,410
2022-06-29,3,308
2022-06-29,4,297
2022-06-29,5,405
2022-06-29,6,1281
2022-06-29,7,4970
2022-06-29,8,6522
2022-06-29,9,4605
2022-06-29,10,3723
2022-06-29,11,4078
2022-06-29,12,4327
2022-06-29,13,3605
2022-06-29,14,3968
2022-06-29,15,4621
2022-06-29,16,5134
2022-06-29,17,6085
2022-06-29,18,6764
2022-06-29,19,5788
2022-06-29,20,4554
2022-06-29,21,3579
2022-06-29,22,2408
2022-06-29,23,1640
2022-06-30,0,914
2022-06-30,1,541
2022-06-30,2,468
2022-06-30,3,247
2022-06-30,4,229
2022-06-30,5,364
2022-06-30,6,1327
2022-06-30,7,4709
2022-06-30,8,6481
2022-06-30,9,4764
2022-06-30,10,4077
2022-06-30,11,4167
2022-06-30,12,4500
2022-06-30,13,4293
2022-06-30,14,3969
2022-06-30,15,4793
2022-06-30,16,5097
2022-06-30,17,6799
2022-06-30,18,7876
2022-06-30,19,6041
2022-06-30,20,5035
2022-06-30,21,3902
2022-06-30,22,2694
2022-06-30,23,1271
