datetime,hour,amount
2022-06-03,22,2232
2022-06-03,23,1934
2022-06-04,0,959
2022-06-04,1,681
2022-06-04,2,395
2022-06-04,3,224
2022-06-04,4,180
2022-06-04,5,315
2022-06-04,6,506
2022-06-04,7,975
2022-06-04,8,2126
2022-06-04,9,2276
2022-06-04,10,2642
2022-06-04,11,3260
2022-06-04,12,3715
2022-06-04,13,3808
2022-06-04,14,3675
2022-06-04,15,3446
2022-06-04,16,3892
2022-06-04,17,4207
2022-06-04,18,3722
2022-06-04,19,3676
2022-06-04,20,3156
2022-06-04,21,2617
2022-06-04,22,2055
2022-06-04,23,1732
2022-06-05,0,851
2022-06-05,1,583
2022-06-05,2,395
2022-06-05,3,292
2022-06-05,4,200
2022-06-05,5,306
2022-06-05,6,466
2022-06-05,7,859
2022-06-05,8,1710
2022-06-05,9,2236
2022-06-05,10,2616
2022-06-05,11,3084
2022-06-05,12,3525
2022-06-05,13,3396
2022-06-05,14,3306
2022-06-05,15,3310
2022-06-05,16,3420
2022-06-05,17,3482
2022-06-05,18,3226
2022-06-05,19,2954
2022-06-05,20,2592
2022-06-05,21,1931
2022-06-05,22,1310
2022-06-05,23,1041
2022-06-06,0,487
2022-06-06,1,270
2022-06-06,2,173
2022-06-06,3,143
2022-06-06,4,125
2022-06-06,5,233
2022-06-06,6,624
2022-06-06,7,1724
2022-06-06,8,3550
2022-06-06,9,2359
2022-06-06,10,1976
2022-06-06,11,2308
2022-06-06,12,2503
2022-06-06,13,2366
2022-06-06,14,2372
2022-06-06,15,2313
2022-06-06,16,2479
2022-06-06,17,3093
2022-06-06,18,3346
2022-06-06,19,2745
2022-06-06,20,2039
2022-06-06,21,1583
2022-06-06,22,1136
2022-06-06,23,794
2022-06-07,0,421
2022-06-07,1,247
2022-06-07,2,126
2022-06-07,3,124
2022-06-07,4,88
2022-06-07,5,183
2022-06-07,6,585
2022-06-07,7,1836
2022-06-07,8,3320
2022-06-07,9,2741
2022-06-07,10,2035
2022-06-07,11,2289
2022-06-07,12,2731
2022-06-07,13,2683
2022-06-07,14,2702
2022-06-07,15,2560
2022-06-07,16,2921
2022-06-07,17,3633
2022-06-07,18,3908
2022-06-07,19,3120
2022-06-07,20,2638
2022-06-07,21,2246
2022-06-07,22,1515
2022-06-07,23,1280
2022-06-08,0,547
2022-06-08,1,343
2022-06-08,2,203
2022-06-08,3,122
2022-06-08,4,95
2022-06-08,5,213
2022-06-08,6,658
2022-06-08,7,1913
2022-06-08,8,3685
2022-06-08,9,2611
2022-06-08,10,2165
2022-06-08,11,2363
2022-06-08,12,2728
2022-06-08,13,2722
2022-06-08,14,2639
2022-06-08,15,2613
2022-06-08,16,2710
2022-06-08,17,3717
2022-06-08,18,4193
2022-06-08,19,3339
2022-06-08,20,2617
2022-06-08,21,2086
2022-06-08,22,1773
2022-06-08,23,1190
2022-06-09,0,665
2022-06-09,1,451
2022-06-09,2,235
2022-06-09,3,134
2022-06-09,4,117
2022-06-09,5,204
2022-06-09,6,697
2022-06-09,7,2077
2022-06-09,8,4007
2022-06-09,9,2735
2022-06-09,10,2295
2022-06-09,11,2471
2022-06-09,12,3282
2022-06-09,13,2916
2022-06-09,14,2646
2022-06-09,15,2683
2022-06-09,16,2944
2022-06-09,17,3950
2022-06-09,18,4151
2022-06-09,19,3454
2022-06-09,20,2958
2022-06-09,21,2673
2022-06-09,22,1953
2022-06-09,23,1490
2022-06-10,0,622
2022-06-10,1,378
2022-06-10,2,201
2022-06-10,3,137
2022-06-10,4,75
2022-06-10,5,225
2022-06-10,6,688
2022-06-10,7,1977
2022-06-10,8,3771
2022-06-10,9,2813
2022-06-10,10,2520
2022-06-10,11,2820
2022-06-10,12,3386
2022-06-10,13,3117
2022-06-10,14,3059
2022-06-10,15,3137
2022-06-10,16,3432
2022-06-10,17,4448
2022-06-10,18,4684
2022-06-10,19,4176
2022-06-10,20,3640
2022-06-10,21,3442
2022-06-10,22,2743
2022-06-10,23,2083
2022-06-11,0,1043
2022-06-11,1,846
2022-06-11,2,403
2022-06-11,3,337
2022-06-11,4,143
2022-06-11,5,391
2022-06-11,6,591
2022-06-11,7,1196
2022-06-11,8,1998
2022-06-11,9,2453
2022-06-11,10,2785
2022-06-11,11,3419
2022-06-11,12,3674
2022-06-11,13,3626
2022-06-11,14,3504
2022-06-11,15,3423
2022-06-11,16,3719
2022-06-11,17,3810
2022-06-11,18,3972
2022-06-11,19,3799
2022-06-11,20,3023
2022-06-11,21,2713
2022-06-11,22,2171
2022-06-11,23,1887
2022-06-12,0,1060
2022-06-12,1,704
2022-06-12,2,466
2022-06-12,3,303
2022-06-12,4,189
2022-06-12,5,312
2022-06-12,6,429
2022-06-12,7,850
2022-06-12,8,1514
2022-06-12,9,2007
2022-06-12,10,2168
2022-06-12,11,2697
