datetime,hour,amount
2022-05-05,12,3074
2022-05-05,13,3391
2022-05-05,14,3544
2022-05-05,15,3595
2022-05-05,16,3346
2022-05-05,17,3153
2022-05-05,18,2750
2022-05-05,19,2382
2022-05-05,20,1783
2022-05-05,21,1207
2022-05-05,22,761
2022-05-05,23,509
2022-05-06,0,213
2022-05-06,1,134
2022-05-06,2,90
2022-05-06,3,73
2022-05-06,4,46
2022-05-06,5,106
2022-05-06,6,225
2022-05-06,7,944
2022-05-06,8,1986
2022-05-06,9,1715
2022-05-06,10,2021
2022-05-06,11,2425
2022-05-06,12,2944
2022-05-06,13,3040
2022-05-06,14,3085
2022-05-06,15,3145
2022-05-06,16,3241
2022-05-06,17,3874
2022-05-06,18,3487
2022-05-06,19,2856
2022-05-06,20,2043
2022-05-06,21,1550
2022-05-06,22,1110
2022-05-06,23,899
2022-05-07,0,322
2022-05-07,1,249
2022-05-07,2,157
2022-05-07,3,104
2022-05-07,4,34
2022-05-07,5,93
2022-05-07,6,179
2022-05-07,7,290
2022-05-07,8,826
2022-05-07,9,1262
2022-05-07,10,1720
2022-05-07,11,2409
2022-05-07,12,2762
2022-05-07,13,3236
2022-05-07,14,3406
2022-05-07,15,3474
2022-05-07,16,3258
2022-05-07,17,3426
2022-05-07,18,2986
2022-05-07,19,2578
2022-05-07,20,2209
2022-05-07,21,1587
2022-05-07,22,1069
2022-05-07,23,927
2022-05-08,0,422
2022-05-08,1,280
2022-05-08,2,152
2022-05-08,3,85
2022-05-08,4,34
2022-05-08,5,136
2022-05-08,6,203
2022-05-08,7,294
2022-05-08,8,766
2022-05-08,9,1090
2022-05-08,10,1669
2022-05-08,11,2367
2022-05-08,12,2770
2022-05-08,13,3171
2022-05-08,14,3122
2022-05-08,15,3176
2022-05-08,16,3071
2022-05-08,17,2992
2022-05-08,18,2486
2022-05-08,19,2032
2022-05-08,20,1425
2022-05-08,21,966
2022-05-08,22,652
2022-05-08,23,432
2022-05-09,0,152
2022-05-09,1,87
2022-05-09,2,55
2022-05-09,3,71
2022-05-09,4,58
2022-05-09,5,105
2022-05-09,6,218
2022-05-09,7,1300
2022-05-09,8,2735
2022-05-09,9,1646
2022-05-09,10,1593
2022-05-09,11,1850
2022-05-09,12,2611
2022-05-09,13,2361
2022-05-09,14,2249
2022-05-09,15,2438
2022-05-09,16,2431
2022-05-09,17,3204
2022-05-09,18,3468
2022-05-09,19,2530
2022-05-09,20,1872
2022-05-09,21,1235
2022-05-09,22,731
2022-05-09,23,460
2022-05-10,0,191
2022-05-10,1,84
2022-05-10,2,101
2022-05-10,3,73
2022-05-10,4,33
2022-05-10,5,94
2022-05-10,6,237
2022-05-10,7,1335
2022-05-10,8,2755
2022-05-10,9,1697
2022-05-10,10,1720
2022-05-10,11,2062
2022-05-10,12,2615
2022-05-10,13,2553
2022-05-10,14,2363
2022-05-10,15,2468
2022-05-10,16,2507
2022-05-10,17,3267
2022-05-10,18,3524
2022-05-10,19,2431
2022-05-10,20,1715
2022-05-10,21,1176
2022-05-10,22,871
2022-05-10,23,515
2022-05-11,0,255
2022-05-11,1,114
2022-05-11,2,76
2022-05-11,3,47
2022-05-11,4,25
2022-05-11,5,81
2022-05-11,6,249
2022-05-11,7,1210
2022-05-11,8,2753
2022-05-11,9,1749
2022-05-11,10,1738
2022-05-11,11,2036
2022-05-11,12,2696
2022-05-11,13,2398
2022-05-11,14,2231
2022-05-11,15,2201
2022-05-11,16,2368
2022-05-11,17,3448
2022-05-11,18,3545
2022-05-11,19,2530
2022-05-11,20,1831
2022-05-11,21,1270
2022-05-11,22,896
2022-05-11,23,477
2022-05-12,0,223
2022-05-12,1,118
2022-05-12,2,71
2022-05-12,3,45
2022-05-12,4,16
2022-05-12,5,72
2022-05-12,6,218
2022-05-12,7,1167
2022-05-12,8,2777
2022-05-12,9,1718
2022-05-12,10,1609
2022-05-12,11,1980
2022-05-12,12,2603
2022-05-12,13,2328
2022-05-12,14,2251
2022-05-12,15,2398
2022-05-12,16,2577
2022-05-12,17,3192
2022-05-12,18,3506
2022-05-12,19,2572
2022-05-12,20,1899
2022-05-12,21,1331
