datetime,hour,amount
2022-06-04,2,318
2022-06-04,3,189
2022-06-04,4,186
2022-06-04,5,312
2022-06-04,6,286
2022-06-04,7,342
2022-06-04,8,912
2022-06-04,9,1431
2022-06-04,10,2161
2022-06-04,11,2887
2022-06-04,12,3261
2022-06-04,13,3624
2022-06-04,14,3838
2022-06-04,15,3542
2022-06-04,16,3546
2022-06-04,17,3565
2022-06-04,18,3168
2022-06-04,19,3268
2022-06-04,20,2616
2022-06-04,21,1941
2022-06-04,22,1377
2022-06-04,23,1142
2022-06-05,0,550
2022-06-05,1,433
2022-06-05,2,309
2022-06-05,3,222
2022-06-05,4,181
2022-06-05,5,318
2022-06-05,6,251
2022-06-05,7,347
2022-06-05,8,698
2022-06-05,9,1419
2022-06-05,10,2187
2022-06-05,11,2938
2022-06-05,12,3443
2022-06-05,13,3720
2022-06-05,14,3714
2022-06-05,15,3438
2022-06-05,16,3306
2022-06-05,17,3092
2022-06-05,18,2633
2022-06-05,19,2178
2022-06-05,20,1733
2022-06-05,21,1038
2022-06-05,22,693
2022-06-05,23,550
2022-06-06,0,203
2022-06-06,1,222
2022-06-06,2,159
2022-06-06,3,110
2022-06-06,4,98
2022-06-06,5,186
2022-06-06,6,271
2022-06-06,7,901
2022-06-06,8,1974
2022-06-06,9,1402
2022-06-06,10,1187
2022-06-06,11,1505
2022-06-06,12,2123
2022-06-06,13,1735
2022-06-06,14,1637
2022-06-06,15,1702
2022-06-06,16,1761
2022-06-06,17,2226
2022-06-06,18,2266
2022-06-06,19,1775
2022-06-06,20,1272
2022-06-06,21,940
2022-06-06,22,570
2022-06-06,23,420
2022-06-07,0,198
2022-06-07,1,124
2022-06-07,2,80
2022-06-07,3,75
2022-06-07,4,83
2022-06-07,5,134
2022-06-07,6,195
2022-06-07,7,896
2022-06-07,8,2118
2022-06-07,9,1510
2022-06-07,10,1369
2022-06-07,11,1731
2022-06-07,12,2443
2022-06-07,13,2062
2022-06-07,14,1904
2022-06-07,15,1873
2022-06-07,16,1986
2022-06-07,17,2717
2022-06-07,18,2862
2022-06-07,19,2402
2022-06-07,20,1725
2022-06-07,21,1171
2022-06-07,22,823
2022-06-07,23,624
2022-06-08,0,217
2022-06-08,1,143
2022-06-08,2,147
2022-06-08,3,89
2022-06-08,4,81
2022-06-08,5,139
2022-06-08,6,291
2022-06-08,7,922
2022-06-08,8,1988
2022-06-08,9,1452
2022-06-08,10,1438
2022-06-08,11,1742
2022-06-08,12,2551
2022-06-08,13,2074
2022-06-08,14,2067
2022-06-08,15,1965
2022-06-08,16,2226
2022-06-08,17,2933
2022-06-08,18,2919
2022-06-08,19,2323
2022-06-08,20,1644
2022-06-08,21,1304
2022-06-08,22,923
2022-06-08,23,623
2022-06-09,0,283
2022-06-09,1,165
2022-06-09,2,129
2022-06-09,3,92
2022-06-09,4,95
2022-06-09,5,176
2022-06-09,6,230
2022-06-09,7,909
2022-06-09,8,2174
2022-06-09,9,1647
2022-06-09,10,1468
2022-06-09,11,1970
2022-06-09,12,2750
2022-06-09,13,2444
2022-06-09,14,2139
2022-06-09,15,2151
2022-06-09,16,2141
2022-06-09,17,2873
2022-06-09,18,3081
2022-06-09,19,2588
2022-06-09,20,1926
2022-06-09,21,1489
2022-06-09,22,1071
2022-06-09,23,707
2022-06-10,0,325
2022-06-10,1,192
2022-06-10,2,146
2022-06-10,3,95
2022-06-10,4,89
2022-06-10,5,146
2022-06-10,6,305
2022-06-10,7,913
2022-06-10,8,2250
2022-06-10,9,1666
2022-06-10,10,1601
2022-06-10,11,2031
2022-06-10,12,3004
2022-06-10,13,2442
2022-06-10,14,2270
2022-06-10,15,2266
2022-06-10,16,2381
2022-06-10,17,3273
